timestamp,callsign,aircraft_code,airline_name,airline_code,airline_icao,altitude_ft,speed_knots,origin_icao,origin_name,origin_country,destination_icao,destination_name,destination_country,route_description
2025-04-09T06:56:53.289230,CCA859,A333,Air China,CA,CCA,38000,407,ZBAA,Beijing Capital International Airport,China,LTFM,Istanbul Airport,Turkey,ZBAA (Beijing Capital International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,SIA366,A359,Singapore Airlines,SQ,SIA,42350,450,WSSS,Singapore Changi Airport,Singapore,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,WSSS (Singapore Changi Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,CAL075,A359,China Airlines,CI,CAL,40000,434,RCTP,Taipei Taoyuan International Airport,Taiwan,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,RCTP (Taipei Taoyuan International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,SIA7364,B744,Singapore Airlines,SQ,SIA,34050,423,OMSJ,Sharjah International Airport,United Arab Emirates,EBBR,Brussels Airport,Belgium,OMSJ (Sharjah International Airport) → EBBR (Brussels Airport)
2025-04-09T06:56:53.289230,TKJ2MB,A321,BBN Airlines,B5,BBT,32275,374,UBBB,Baku Heydar Aliyev International Airport,Azerbaijan,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,UBBB (Baku Heydar Aliyev International Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,ETD2,B789,Etihad Airways,EY,ETD,38975,516,KJFK,New York John F. Kennedy International Airport,United States,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,KJFK (New York John F. Kennedy International Airport) → OMAA (Abu Dhabi Zayed International Airport)
2025-04-09T06:56:53.289230,TKJ3311,A320,Turkish Airlines,TK,THY,29625,379,LTFH,Samsun Carsamba Airport,Turkey,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,LTFH (Samsun Carsamba Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,SXS6C,B738,SunExpress,XQ,SXS,23400,465,LTBJ,Izmir Adnan Menderes International Airport,Turkey,LTFH,Samsun Carsamba Airport,Turkey,LTBJ (Izmir Adnan Menderes International Airport) → LTFH (Samsun Carsamba Airport)
2025-04-09T06:56:53.289230,IAE1825,SU95,IrAero,IO,IAE,34000,342,URSS,Sochi International Airport,Russia,LTAI,Antalya Airport,Turkey,URSS (Sochi International Airport) → LTAI (Antalya Airport)
2025-04-09T06:56:53.289230,WZZ10WS,A21N,Wizz Air,W6,WZZ,35975,370,UGKO,Kutaisi International Airport,Georgia,EPWA,Warsaw Chopin Airport,Poland,UGKO (Kutaisi International Airport) → EPWA (Warsaw Chopin Airport)
2025-04-09T06:56:53.289230,THY7RT,B739,Turkish Airlines,TK,THY,37000,486,LTFM,Istanbul Airport,Turkey,LTCG,Trabzon Airport,Turkey,LTFM (Istanbul Airport) → LTCG (Trabzon Airport)
2025-04-09T06:56:53.289230,KLM872,B78X,KLM,KL,KLM,38000,426,VIDP,Delhi Indira Gandhi International Airport,India,EHAM,Amsterdam Schiphol Airport,Netherlands,VIDP (Delhi Indira Gandhi International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,UAE145,B77W,Emirates,EK,UAE,34000,432,OMDB,Dubai International Airport,United Arab Emirates,EHAM,Amsterdam Schiphol Airport,Netherlands,OMDB (Dubai International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,ITY769,A339,ITA Airways,AZ,ITY,38000,416,VIDP,Delhi Indira Gandhi International Airport,India,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,VIDP (Delhi Indira Gandhi International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,AFL2138,B738,Aeroflot,SU,AFL,34000,150,UUEE,Moscow Sheremetyevo International Airport,Russia,LTFM,Istanbul Airport,Turkey,UUEE (Moscow Sheremetyevo International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,CES703,A332,China Eastern Airlines,MU,CES,38000,388,ZSPD,Shanghai Pudong International Airport,China,LTFM,Istanbul Airport,Turkey,ZSPD (Shanghai Pudong International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,UAE3Q,A388,Emirates,EK,UAE,40000,419,OMDB,Dubai International Airport,United Arab Emirates,LFPG,Paris Charles de Gaulle Airport,France,OMDB (Dubai International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T06:56:53.289230,THY2GW,A21N,Turkish Airlines,TK,THY,35950,354,UBBB,Baku Heydar Aliyev International Airport,Azerbaijan,LTFM,Istanbul Airport,Turkey,UBBB (Baku Heydar Aliyev International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,TGZ651,B737,Georgian Airways,A9,TGZ,40000,398,UGTB,Tbilisi International Airport,Georgia,EHAM,Amsterdam Schiphol Airport,Netherlands,UGTB (Tbilisi International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,PGT705,A20N,Pegasus,PC,PGT,31975,392,UCFM,Bishkek Manas International Airport,Kyrgyzstan,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,UCFM (Bishkek Manas International Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,DLH753,B789,Lufthansa,LH,DLH,36000,416,VOHS,Hyderabad Rajiv Gandhi International Airport,India,EDDF,Frankfurt Airport,Germany,VOHS (Hyderabad Rajiv Gandhi International Airport) → EDDF (Frankfurt Airport)
2025-04-09T06:56:53.289230,FDB1835,B38M,flydubai,FZ,FDB,40000,404,OMDB,Dubai International Airport,United Arab Emirates,EPWA,Warsaw Chopin Airport,Poland,OMDB (Dubai International Airport) → EPWA (Warsaw Chopin Airport)
